authorId,authorProfile,author,dateCreated,text
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-14T18:56:14.000Z,"تولد النساء في القمة، بينما يولد الرجال في القاع.

 يحكم على الرجل بمدى قدرته على التسلق للقمة، وبالتالي فإن النجاح أمر لا بد منه. في حين يتم الحكم على المرأة من خلال مدى السقوط عن القمة، بالتالي فإن المهمة الحفاظ على القيمة. 

الرجال لديهم الكثير ليكسبوه، والمرأة لديها الكثير لتفقده.

بعبارات أبسط، تولد النساء مع القيمة (الأنوثة والجمال والخصوبة) وكل ما عليهن فعله هو الحفاظ عليها، في حين أن الرجال يولدون مع عبء الأداء لصنع القيمة - لذلك يجب عليهم أن يخلقوا القيمة.

المرأة تولد، والرجل يُصنع.

الفرق بين الفتى وبين الرجل هو الألم، الدموع، العرق، الدم، التعب، المعاناة والكفاح. 
في حين أن الفرق الوحيد بين الفتاة وبين المرأة هو العمر. لا يوجد أي حواجز تواجه الفتيات حتى يصبحن نساء.

مع هذه الاختلافات، كيف يمكن للمرء أن يصل إلى استنتاج مختل مفاده أن الرجال والنساء متشابهان؟

يجب على الرجال أن يخلقوا قيمتهم، من خلال الغزو والاكتساح والهجوم على المجالات المتاحة بالطاقة الذكورية. على النساء حماية قيمتهن والدفاع عن طريق الطاقة الأنثوية.

يجب أن تصنع قيمتك. لأن الفشل في إثبات أهليتك (مهنيا، ماديا، اجتماعيا..إلخ) = أنت لا شيء. 

هذا هو عبؤك كرجل، ويجب عليك قبوله. ولكن تأكد من أن أولئك الذين سيتمتعون بقيمتك المكتسبة لاحقا يستحقون ذلك.

‏قدرك ياصديقي أن تنجح، لذا عليك أن تقاتل دون كلل أو ملل لتصنع القيمة التي تريد.

Telegram:
https://t.me/TheMasculinity"
100022237970985,,ياسين باديس,2022-10-14T19:26:59.000Z,كلام في محله لكي يخرج من المظلومية لكن المحظوظ فعلا من وجد روح انثوية تسنده و نظرتها نظرة رحمة متصالحة مع انوثتها تكمل مسيرة الأم و لا تعرف الرجل الا في مصلحتها مثلما وجد سيدنا محمد صلى الله عليه وسلم امراة عظيمة هي خديجة رضي الله عنها و هو المؤيد بالسماء رغم ندرة هؤلاء النسوة في عصرنا لكن المحظوظ من زرع الله له في طريقه امراة متصالحة مع عالم الانوثة و الرجولة على حد سواء
100003195421595,,Helmi Nasser,2022-10-15T17:51:53.000Z,"من فرط جمال المنشور..
حفظته بمذكرة الهاتف..
حتى انشره على اوسع نطاق"
100013990125252,https://www.facebook.com/dadouali01,علي دادو,2022-10-14T18:59:33.000Z,"كن رجلاً يتوقع ما هو غير متوقع.

 شخص لا يحتاج الى الاستعداد ليكون جاهزا.

 هذا هو المطلوب من القادة الأقوياء والرجال العظماء.

 بمجرد أن تعتاد على نمط الحياة هذا ، ستكون كما لم تكن من قبل."
100082033669400,,Bar Lieon,2022-10-14T19:03:51.000Z,"سيحب الرجل المرأة لما هي عليه، ستحب المرأة الرجل لما يمكنه تقديمه.

هذا هو الواقع."
100009381147659,https://www.facebook.com/suman.devi.3348,Kamijou Touma,2022-10-14T19:12:50.000Z,"الرجل القوي يرغب في الاحترام بينما ترغب المرأة في ان تكون محبوبة
الرجل الضعيف يبحت عن رضا و محبة الناس له و لا يهتم اذا لم يكن محترما"
100028497847333,https://www.facebook.com/aomi.ahmed.961,Laith Ahmed,2022-10-14T18:51:57.000Z,لا يزيدني كثرة الناس حوليَّ عِزاً ولا تفرقهم عني وحشة
100077311327868,https://www.facebook.com/people/Ibrahim-Abdullah/100077311327868/,Ibrahim Abdullah,2022-10-14T19:50:19.000Z,مش قاعدة عامة فلي اخوة في الله رجال لا ينتظر احد منا مصلحة من الاخر.
100084746002094,https://www.facebook.com/people/%D8%B1%D8%AC%D9%84-%D8%B4%D8%B1%D9%82%D9%8A/100084746002094/,رجل شرقي,2022-10-14T19:31:50.000Z,"واقع ماذا تستطيع أن تقدم الفرق بين ألعجز و ألصرار 
خلقنا كي نقدم"
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-30T19:35:27.000Z,"Telegram:
https://t.me/TheMasculinity

Twitter:
https://twitter.com/Redpill65056513?t=XFCg_gw0xen7xds_PDwrhA&s=09"
100017758713636,https://www.facebook.com/fatah.diamon,Fatah Diamon,2022-09-30T20:20:31.000Z,بسبب عدم الاختلاط بين الجنسين..وهذا أكيد
100079898774957,https://www.facebook.com/people/Nabil-Perdator/100079898774957/,Nabil Perdator,2022-09-30T21:06:21.000Z,"الضغط النفسي من أكبر الأسباب المتحكمة في سيرورة حياة الإنسان وهو ناتج عن كثير من الإختلالات.
منها قلة النوم والتفكير الزائد و.....
وقد يسبب للإنسان أمراض خطيرة كالسكري وأمراض الضغط والوعكات الصحية و.....
قل لن يصيبنا إلا ما كتبه لنا . وحاول أن تؤمن بها فعلا وليس قولا"
100004634833538,,Ahmed Eid,2022-10-01T00:38:44.000Z,بالعكس الرخاء يسبب زيادة هذا الهرمون
100069739450663,https://www.facebook.com/people/Zaki-Kabour/100069739450663/,Zaki Kabour,2022-10-01T14:16:25.000Z,"انا اعيش في حي فقير ، اكثر من ثلاثه ارباع بالمائة فقراء بمعنى اكثر من 75٪ فقراء.. حيث صعوبة الحياة فرضت وجود صعاليك وزرازير كما يسميهم الدكتور المؤثر (أخ نجيب 💊) كلاب افريقيا وزرازير.. بكثرة .
هنا التستيسترون هنا البقاء على قيد الحياة هنا بريزونبريك 😁 ، هنا سجن بلا اغلال بلا حيطان ، وصراحة انا منهم .
ذكرتني في مقوله ( عندما يجعوع الفقراء ، يهدد الامان عند الاغنياء)"
100064302150015,,Hassan Faraji,2022-10-27T20:56:34.000Z,بالأعمال الشاقة أو رياضة حمل الاتقال يزداد هرمون التيستوستيرون تدريجيا والأهم غض البصر عن الجنس اللطيف
100076478793999,https://www.facebook.com/people/%D8%AC%D9%84%D8%A7%D9%84-%D8%AC%D9%84%D8%A7%D9%84/100076478793999/,جلال جلال,2022-09-30T19:38:46.000Z,"هدرنا  عليها  خطرا 
وبدينها  لماذا  أصحاب الدخل الجيد  والأغنياء  لا ينجيبون أطفال مثل الفقراء وأصحاب الدخل المحدود 🤔
                       Boualam Khaled  
نهار الإثنين في السوق العام  لي فات 😂
وقتلك  نفكرك بيها 😁😉"
100010502683787,https://www.facebook.com/people/%D8%B2%D8%A7%D9%83-%D8%A7%D9%84%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A/100010502683787/,زاك الإفريقي,2022-09-30T20:20:37.000Z,فعلا بالتجربة حين امارس تمارين عنيفة او اعمال شاقة مع التعرض المكثف لاشعة الشمس اصيب بإهتياج جنسي غير عادي ..في حين لما انقطع عن المجهودات البدنية اصاب بالخمول وانخفاض في الهرمون T
100071801944679,https://www.facebook.com/people/%D8%A7%D8%AD%D9%85%D8%AF-%D8%A7%D8%A8%D9%86-%D8%A7%D9%84%D8%BA%D8%A7%D8%A8/100071801944679/,احمد ابن الغاب,2022-09-30T20:11:42.000Z,والله اعلم هو بسبب غض البصر
100006566820993,https://www.facebook.com/people/%D8%AE%D8%A7%D9%84%D8%AF-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1-%D8%AD%D8%A7%D8%B2%D9%85-%D8%A7%D9%84%D8%AC%D8%B1%D8%AC%D9%8A%D8%B3/100006566820993/,خالد عبدالناصر حازم الجرجيس,2022-09-30T19:38:39.000Z,الايام الصعبة تخلق رجال اقوياء
100013990125252,https://www.facebook.com/dadouali01,علي دادو,2022-09-29T18:53:58.000Z,"زمان كنا ندفع مقابل الطاعة و التقليدية و العفاف... ما الذي يبرر الدفع اليوم؟
تدفع على إمرأة متحررة لا تطيعك و تنافسك و ترد كلمتك بكلمتين؟ من يفعل هذا غير الرجل؟ هل مديرك الذي يدفع لك  يقبل منك هذا السلوك؟
تدفع على إمرأة متحررة لا تطبخ و لا تنظف و لا تجلس في البيت و لا تنام معك و لا تلبس حايك أو حجاب و تختلط بالرجال، هذا تصافحه و ذلك تقهقه معه و الآخر تعانقه و الرابع تسهر معه على واتساب حتى 2 صباحا؟
تدفع على إمرأة متحررة تعتبر العفة تخلف و تعدي على حريتها، لا تريد أن تتحمل أي مسؤولية في المجتمع كأن تحافظ على شرفها لزوجها كما هو يضحي بعشرات الحريات من أجل زوجته...تدفع على إمرأة عمومية وطأها رجال فوق كرتونه ووراء سور الجامعة و في سيارات...
إذا، هي تحررت و هي حرة. و أنت كذلك تحرر و أنت حر، غرورها فوق كل هذا سببه أنه بالرغم من تخليها على واجباتها و مسؤولياتها فمازالت تكرم مثل جدتها بمهر و ذهب و بيت و بوسة على الرأس، هي تشبه الذهب من الخارج لكن معدنها حديد متصدئ مدهون بالأصفر."
100005675820910,https://www.facebook.com/people/%D9%85%D8%AD%D9%85%D8%AF-%D8%B5%D9%84%D8%A7%D8%AD/100005675820910/,محمد صلاح,2022-09-29T19:15:01.000Z,حواء الآن مزقت ما كانت تتخيلهُ شرانق سجنها ولا تدري أنها ابحرت الى حيثُ تتقاذفها الامواج العالية ظاهرة ظاهرها الحرية وباطنها وحقيقتها تقليد أهوج غير مسؤول لا أدري بل أدري لكنني مكبل لأنني شرقي والشرقيون شهادتهم مجروحة فألوذ بالصمت كآخر ملجأ من عبث محدثات العصر وطوارئ الزمن
100075534975757,https://www.facebook.com/Mi.chan.MLS,Mi Chan,2022-09-30T16:22:49.000Z,بدون انحياز هاته الامور لثقافة الغرب نحن ما زلنا بعدين عن هذا .. كما ان الرجل الصالح فقط هو من ينطبق عليه وصفكم اما اي متحرر فسيجد الامر في صالحه اكثر مما تظن
100046816833718,https://www.facebook.com/mohammedatem.albarko,Mohammed Atem AL Barko,2022-09-29T19:29:45.000Z,"التدرج في تدجين الرجال: 

١- طاعة الزوج واجبة، لكن اجعل زوجتك تخرج للاختلاط برجال أجانب عنها، لتتعلم كيف تكون زوجة وأم جيدة متمدنة. 

٢- لا توجد طاعة، القوامة تعني نفقة فقط، لايوجد رجل سوي يستحق الطاعة، والزواج شراكة، وزوجتك لها الخروج بدون إذنك، ليست عبدة، وعملها حقها، لايجوز لك منعها.

٣- طاعة الزوجة واجبة، ومن كمال الرجولة أن تجعلها تغلبك. 

انظر لتعرف أننا في مرحلة قلب الأدوار، لا  مساواة حتى، فالأمر ليس تساوي. 

فكان الأمر يبدأ بحث الرجال على تقبل اختلاط زوجاتهم برجال أجانب عنها إلى أن وصلوا للمساواة الليبرالية وطبعوا كذلك الرجال عليها كما طبعوا أجدادهم على الاختلاط، لننتقل من الليبرالية إلى الراديكالية والجندر، والشكل الأمومي للعلاقات، وإعطاء المرأة:
- صلاحيات الرجل ""تطيعها في غير معصية"" 
- وامتيازات المرأة تظل كما هي. 
- وإعفائها من عواقب خطأها. 

انظر كيف تكون المركزية الأنثوية، وانظر من يكتب بتلك النظرة، لتعلم أن النِسوية الأولى قد ولت، ونحن الآن في صدد استقبال موجة جديدة من النِسوية المتأسلمة، بدعم ورعاية أقلام شيوخ وعبيد النسوان وطلبتهم."
100082424346233,https://www.facebook.com/people/Zizo-Alpha/100082424346233/,Zizo Alpha,2022-09-30T21:10:34.000Z,على الرجل أن يتخلص من وهم الرجولة التي أصبحت مجرد خدعة يتم إستغلاله بها فتجد رجال الدين مثلا يقول بأن الرجل هو الذي يصون و ينفق و وووو في حين يقول للمرأة أن طاعة الزوج مستحبة و ليست واجب لهذا على الرجال أن يتخلو عن البحث عن لقب الرجولة التي لن يحصلو عليها مهما فعلو و أن يتعاملو مع الحياة بطريقة واقعية و مصلحية ببساطة مصلحتك هي الأهم
100001713894633,,Karim Ars,2022-09-29T18:55:36.000Z,منذ قليل رايت في البرلمان الالماني و بسبب عدم اشعال التدفئة تم توزيع اغطية على البرلمانين و تم الاعلان ان الاغطية غير كافية لذا فالنساء البرلمانيات اولى...في تمييز واضح لنفس العمل....ان من الاشخاص الذين يؤمنون ان نفس العمل يوجب نفس الحقوق و نفس الواجبات و ان لم تقدر فمنزلك اولى او غير العمل
100030198563274,,S Mousa Alallaq,2022-09-29T22:03:38.000Z,تقصد .. بينما مايزال المطلوب من الرجل ان يبقى تقليدياً بما يكفي ليعطي دون ان يأخذ !
100066926995220,https://www.facebook.com/aziz.anisse.10,Aziz Anisse,2022-09-29T18:50:49.000Z,وتبقى المرأة العصرية اخر اهتماماتي
100085763525431,https://www.facebook.com/people/Amine-Skiso/100085763525431/,Amine Skiso,2022-09-30T20:03:35.000Z,الرجل العاقل لا يتزوج
100069739450663,https://www.facebook.com/people/Zaki-Kabour/100069739450663/,Zaki Kabour,2022-09-29T19:03:42.000Z,في حين يتم إقصاء المتوسطات والدونيات جماليا ، للكدح وخدمة منظومتهم
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-29T19:18:08.000Z,"بعض المصادر:
https://www.sciencedirect.com/science/article/abs/pii/S1740144515000406

https://www.tandfonline.com/doi/abs/10.1080/13674670802358190?journalCode=cmhr20

https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1111/bjop.12045

https://www.tandfonline.com/doi/abs/10.1080/13674676.2017.1312322?journalCode=cmhr20

https://www.frontiersin.org/articles/10.3389/fpsyg.2019.01074/full

https://link.springer.com/article/10.1186/s40691-017-0101-5"
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-29T19:21:03.000Z,"تابعوا قناة ""الذكورية"" على تلجرام:
https://t.me/TheMasculinity"
100083029366796,https://www.facebook.com/Realmenzone,أنا رَجُلٌ سَويّ,2022-10-30T01:51:10.000Z,"إنه نداء التزاوج والرغبة الطبيعية في الحصول على انتباه الذكر الذي يبحث عن زوجة.
فحتى وإن كانت متزوجة فهي تريد أن تتأكد من جاذبيتها وقدرتها على جذب الرجال.
أما موضوع التزين لنفسها فهو كذبة وهي تعلم ذلك جيدا، فهي إن جلست في البيت لا تتزين ولن تتزين بالقدر الذي تتزين به عند الخروج."
100027630722563,https://www.facebook.com/farouk.bouguerra.73,Farouk Bouguerra,2022-10-29T19:42:06.000Z,المرأة التي كنت لها صديقا ودودا ورفيقا مخلصاً وزوجا أميناً قد خانتني وغادرتني وذهبت إلي بيت رجل آخر لتعيش معه في ضلال الفقر وتشاركه بأكل الخبز المعجون بالعار وشرب الماء الممزوج بالذل والعيب.. خليل جبران.. لا تثق في قلب إمرأة.
100003195421595,,Helmi Nasser,2022-10-31T16:37:55.000Z,مصداقاً لكلامك 👌
100005892241605,https://www.facebook.com/salm.abd.731,Hmoodee Abd,2022-10-29T22:29:11.000Z,"كلام دقيق ومدروس هذا حال النساء في اغلب الدول وخاصتاً اوربا فقدت النساء انوثتهن وعاشو في وهم وضياع 
الالتزام بأخلاق الاسلام انقاذ للبشرية 
لكن لاحياة لمن تنادي"
100055929046946,,Haitham Mohammed,2022-10-29T22:43:00.000Z,يا ريت اصدقائي يسمعو الكلام و يتوقفو على متابعة فيديوهات هده النوعيات على التكتوك و قلتلهم اهتمامكم خلاهم يشوفو انفسهم و يتكبرن
697571127,,Nour El Donya,2022-10-30T16:13:33.000Z,شوف انا متفقه معك ومش بختلف بس  انا من بيئة تجبر النساء علي الغطاء الكامل وفتتزين المرآة عند الخروج للاجتماع مع النساء لحبها في التزين فعلًا مش لاغراء احد ولازم تغطي وجهها بالكامل عند الخروج وهذا امر انا شاهدته وعشته بنفسي بس كمان اتفق جدا مع كلامك
100076047893382,https://www.facebook.com/people/Rozinho-O-Khodur/100076047893382/,Rozinho O. Khodur,2022-10-29T20:26:03.000Z,توقفوا عن وضع حتى اعجاب لهن
100028095032181,,Redouane Alphaman,2022-10-29T20:04:44.000Z,"رأي صحيح وصائب ✅ 
أحسنتم.
الرجل السليم في غريزته و الذي يتسم بعزة نفس...
لن يعطي قيمة للإنثى المتبرجة للفت إنتباه الذكور لانه يراها متاحة لأكثر من ذكر.
أما الرجل السليم دائما ما يتمنى أن تكون شريكة حياته  خاصته هو وفقط وصعبة الوصول إليها على باقي الذكور."
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-03T18:52:20.000Z,"تابعوا قناة تلجرام وحساب تويتر:

Telegram:
https://t.me/TheMasculinity

twitter:
https://twitter.com/Redpill65056513?t=XFCg_gw0xen7xds_PDwrhA&s=09"
100009381147659,https://www.facebook.com/suman.devi.3348,Kamijou Touma,2022-10-03T19:03:51.000Z,تحارب الصفات التي تجعل من الرجل رجل ثم عندما تقع في مأزق تقلك لقد قلت الرجولة الحقيقية و الرجل لم يعد كفئ
100082424346233,https://www.facebook.com/people/Zizo-Alpha/100082424346233/,Zizo Alpha,2022-10-03T21:07:36.000Z,النسوية تدعم الصفات الذكورية في الأنثى و تحاربها في الرجل
100076020590559,https://www.facebook.com/people/%D9%B1%D9%84%D8%A3%D9%93%D9%86%D8%A7-%D9%B1%D9%84%D8%A3%D8%B9%D9%84%D9%89/100076020590559/,ٱلأٓنا ٱلأعلى,2022-10-03T21:06:47.000Z,"قال تعالى: ""وَمَا ظَلَمْنَاهُمْ وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ (118)"
100073332954181,,Sheref Xhaddad,2022-10-03T19:38:19.000Z,و يتحول هذا الجنون الى رغبة عارمة لتدمير اى علاقة سوية بين رجل و امرأة
100007579875457,https://www.facebook.com/sporty7killer,Habboba Noor,2022-10-03T19:05:43.000Z,زي ايش ؟
100066779923400,https://www.facebook.com/frah.frooh.3,Frah Frooh,2022-11-02T14:40:24.000Z,كلام صحيح وواقع
100007094980914,https://www.facebook.com/M.Goex,Khalid Hakeem,2022-10-03T19:00:22.000Z,المضحك في الأمر أنها تقول الرجل ليس مهماََ بحياتها بينما تسعى بكل جهد في أن تنال أفكارها إعجاب رجل ما.
100025282179988,https://www.facebook.com/majd.salah.9022,مجد صلاح,2022-10-04T04:51:53.000Z,حلية
100003603360624,https://www.facebook.com/ahmedelmezayen27,المعماري أحمد,2022-10-04T11:53:32.000Z,رائعه
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-18T18:50:30.000Z,"ميل النساء إلى التصرف بشكل غريزي هو أحد أسباب استمرار وجود النظام الأبوي: حمايتهن وضبطهن.
 إذا منحتها الحرية، فإنها ستضيع شبابها وتبكي لاحقًا.

https://t.me/TheMasculinity"
100082033669400,,Bar Lieon,2022-10-18T18:52:59.000Z,"تتم قيادة النساء من خلال حالتهن العاطفية، وبالتالي يمكن للإعلام السائد أن يستخدم أيديولوجيا الضحية والمظلوميات لإقناعهن بدعم فئات ما ويزرع الخوف والعواطف الأخرى للتأثير عليهن وتوجيههن.

الإرشاد والتوجيه الذكوري أمر لابد منه في حياة كل امرأة."
100033230032017,https://www.facebook.com/amin.amana.7524,Hichem Alo,2022-10-19T08:04:26.000Z,على سبيل المثال في حالة مرأة ترغب في تربية بنت لكنها ترزق إلا بالذكور عندها تقوم بتربية أحد أطفالها على أنه بنت تلبيتا لرغبتها و تهمل خطر الأظرار السلوكية التي سوف تحصل له مستقبلا و تحويله إلى شاذ جنسيا.
100083029366796,https://www.facebook.com/Realmenzone,أنا رَجُلٌ سَويّ,2022-10-18T18:58:03.000Z,لذلك عندما فقد الرجال الغيرة والقدرة على القيادة والقوامة ظهرت أجيال وعائلات منحرفة؛ فليس هناك من يقوم سلوكهم ومن يأمرهم وينهاهم فضاعت البوصلة وضاعت السفينة وضاع مستقبل الأمة.
100000537026344,https://www.facebook.com/qais.raed,Qais Musa,2022-10-18T19:02:41.000Z,"اكيد 100%.
لذلك بنصحك اذا رحت تشوف عروس تشوف ابوها و اخوانها في البيت، هل هم رجال ام عكس ذلك."
100010845135278,https://www.facebook.com/people/%D8%A8%D8%B4%D9%8A%D8%B1-%D8%B5%D8%A7%D9%84%D8%AD-%D8%B9%D8%AB%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D8%AB%D9%8A%D8%B1%D9%8A/100010845135278/,بشير صالح عثمان الكثيري,2022-10-19T11:58:59.000Z,                       Sundus Mahamed  markan kuso waco iwaydii bostigan
100006493481560,https://www.facebook.com/ahmed.blueblack.7,Ahmed Elsherbeny,2022-10-21T02:12:43.000Z,م
100004710460292,https://www.facebook.com/people/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B2%D8%A7%D9%82-%D8%B9%D8%A7%D9%85%D8%B1-%D8%B0%D9%85%D8%B1%D8%A7%D9%86/100004710460292/,عبدالرزاق عامر ذمران,2022-10-18T21:09:45.000Z,صحيح
100016861003231,https://www.facebook.com/yussuf.amine.9,Yussuf Amine,2022-10-18T20:18:41.000Z,نعم هذا صحيح
100005644786507,https://www.facebook.com/waeel98,وائل صلاح,2022-10-20T11:37:16.000Z,                       Moaml Hamed 
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-11T20:22:18.000Z,"Telegram:
https://t.me/TheMasculinity"
100005876198201,https://www.facebook.com/waeil.kawafi,Waeil Kawafi,2022-10-11T21:27:14.000Z,"على الاقل في الغرب يطبقون المساواة بشكل أكثر عدلا""، أما عندنا فالمرأة كلامها مسموع و مقدم على كلام الرجل."
725169564,,Yacine Kcibi,2022-10-11T20:41:33.000Z,"انا ليبرالي لاديني،  واشاطر اغلب هذا الرأي.
العلمانية و التنوير الذين أساند،كانا من المفترض أن يجلبا معهما التطور العلمي وتحرير الطاقات، لا المثلية و نسوية الموجة الثالثة. جلبنا سريعا مشاكل مابعد الحداثة الأوروبية و نحن لم ندخل للحداثة أصلا و عالقين في مشاكل قروسطية تتعلق  بمكانة الدين في الدولة وحقوق صحية و اقتصادية بسيطة."
100062157386938,,Messaoud Belgacem,2022-10-11T23:16:00.000Z,مقال رائع لخص ما كان يدور في ذهني لسنوات 🥰🥰🥰
100041953729708,https://www.facebook.com/bilal.hriksi,Bilal Kandil,2022-10-12T00:11:07.000Z,يحدث الانفجار الذري حينما تنقسم الذرة وتحدث تسلسلا من الانفجارة الاخرى ، وهذا ما سيحدث في الدول العربية حينما ينهار الجزء المكون للمجتمع .💡🤷
100059319601467,,Taliss Taliss,2022-10-11T23:29:52.000Z,ما تروج له هذه الصفحة هو مايسمى بالوهم الأخير اللذي لن يتأتى إنطلاق أو تقدم أي مجتمع إلا من خلال القضاء عليه وتجاوزه
100067340595502,https://www.facebook.com/people/%D9%8A%D8%A7%D8%B3%D9%8A%D9%86-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D9%8A/100067340595502/,ياسين العماري,2022-10-11T20:45:37.000Z,الله المستعان
100057176445592,https://www.facebook.com/mansour.ramzi.99,رمزي منصور,2022-10-11T23:49:15.000Z,ان شاء الله يرزقنا زوجات صالحات
100016679736557,https://www.facebook.com/muhammad.alali.1217,ابو فؤاد,2022-10-12T07:24:31.000Z,"ومن مصائبنا انَّ نحن الشرقين دائماً نحب من يذلنا ويعمل على فشلنا بما انه فشل وهنا المصيبة الكبيرة أنَّ نعتقد أنَّ نتقدم ونبني حضارة ليس لها مثيل 
ونحن متجهين نحوا السقوط وفشل وانحطاط واهم من ذالك كله متجهين نحوا تخلي عن دين القيم والاخلاق الحميدة وهذا بحد ذاته مصيبة كبرة ."
100039330859874,,عبد المالك الحارثي,2022-10-11T23:24:33.000Z,"على الرغم من (الازدهار التقدم الصناعي والاقتصادي الذي عاشته أوروبا) فإن النسوية و الحركات الداعمة للمثلية دمرت المواطنين هناك، تخيل كم من رجل أعمال وكم من رياضي مشهور تم تدميره بسبب القوانين الأسرية هناك ، في ظل الطريق المسدود الذي تتجه نحوه أوروبا في ظل هذا الانحلال الأخلاقي الذي تعيشه أوروبا أظن انها سوف تعود إلى العصور المظلمة،  تخيل قوانين الأسرة الظالمة للرجل هناك كثيرا في أوروبا للرجل في الوقت الذي يقول فيه الرئيس الفرنسي للمواطنين الفرنسيين بأن زمن الرفاهية انتهى و عليهم أن يستعدو للمعاناة! 
و هذا ما تسير باتجاهه للأسف الدول العربية على رغم من المشاكل الاجتماعية التي تعيشها لذلك علينا أن نحمد الله على أي شخص مازال محافظ على القيم والعادات والتقاليد التي عاشها آبائنا للحفاظ على استقرار واستمرارية المجتمع."
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:13:05.000Z,"telegram:
https://t.me/TheMasculinity

twitter:
https://twitter.com/Redpill65056513?t=XFCg_gw0xen7xds_PDwrhA&s=09"
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:13:20.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:00.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:10.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:17.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:22.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:34.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:47.000Z,
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-09-11T20:14:55.000Z,
100004402867359,https://www.facebook.com/people/Houari-Boumediene-OZ/100004402867359/,Houari Boumediene OZ,2022-09-11T23:28:50.000Z,"النسوية و غيرها من المكائد أتت أكلها في المجتمعات الغربية خاصة أروبا، مثلا في ألمانيا أغلب البيوت فارغة في المدن و خاصة الأرياف شبه خالية و إن وجدت بيتا تجد فيه الجدة أو الأم وحدها أو ابن عازب أو بنت وحدها، قليلة هي الأسر كثيرة الأفراد.
في إيطاليا و فرنسا و كندا يقومون سرا بإعمار مدن و قرى و ضيعات و هكتارات فلاحية بالمهاجرين، يغرونهم بالجنسية و العمل براتب جيد إلخ
في الدول الإسكندنافية يخطفون أطفال المهاجرين خاصة المسلمين ليربوهم تربية مسيحية غربية لتكوين جيل جديد من العمال.
فرنسا تستغل المستعمرات السابقة أي دول المغرب العربي و الأفارقة جنوبه كخزان بشري لتوفير اليد العاملة سرا بإثارة الحروب و الفقر و الجوع لتهجيرهم ثم يتظاهرون بمحاربة الهجرة.
أما في الدول العربية، يخاطبون عقل الأنثى أنها ليست آلة للولادة و أعمال البيت و أن الأولوية للدراسة و العمل و السكن الخاص و السيارة فبذلك يقتلون ساعتها البيولوجية و يستهلكون عمرها و سنين خصوبتها، عندما تنتبه للخدعة تجد نفسها تجاوزت الثلاثين و انقطعت بويضاتها.
يصعبون الزواج و يسهلون الطلاق و الخلع للنساء و تشديد خسائره على الرجال ليضمنوا عدم زواجهم ثانية و لتحطيم الأسر و كسر النمو الديموغرافي الذي يزدهر بالزوجين داخل البيت العائلي. 
في الجانب السكني يحشرون العائلات في عمارات و شقق ضيقة ليصعب زواج الأبناء و الإخوة و يرفعون سعر العقارات ليستحيل الشراء أو البناء و بالتالي لا أحد يفكر في الزواج أو يكثر الأولاد. 
في الجانب الطبي و الكيميائي يعني الأدوية و النظام الغذائي محشو بمركبات سامة تسبب العقم و الأمراض لكبح الولادات، كلنا نرى أن المتزوجين حديثا لا ينجبون و من تحمل يموت في بطنها أو به عيوب. 
المشكلة سهلة و حلها سهل، لكن أين الوعي لدى الجنسين و الإرادة لدى المسؤلين لتجاوز هذه المكيدة؟"
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-13T20:10:02.000Z,"راجعوا كتاب ""التلاعب بالرجل"" لاستير فيلار.

Telegram:
https://t.me/TheMasculinity"
100068146816116,https://www.facebook.com/RedPill8,Red Pill Arabic,2022-10-13T20:14:32.000Z,"رابط الكتاب
https://www.mediafire.com/file/zr3eyku72dlu99s/%D8%A7%D9%84%D8%AA%D9%84%D8%A7%D8%B9%D8%A8__%D8%A8%D8%A7%D9%84%D8%B1%D8%AC%D9%84.pdf/file"
